id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province
8257.0,,Rue des chasseurs ardennais ,6.0,4031,Angleur,Liège,,,,,"Rue des chasseurs ardennais , 4031 Angleur, Liège",50.5987404,5.5652936,50.871434580333336,4.3441362526,Brussels Hoofdstedelijk Gewest
8278.0,,Kauwenstein,4.0,2000,Antwerpen,Antwerpen,,,,,"Kauwenstein, 2000 Antwerpen, Antwerpen",51.2772824,4.3324851,50.8209408494,4.40714472476,Brussels Hoofdstedelijk Gewest
8330.0,,Kapellestraat ,136.0,2630,Aartselaar,Antwerpen,,,,,"Kapellestraat , 2630 Aartselaar, Antwerpen",51.1292779,4.3903485,50.81172500000001,4.3663549999999995,Brussels Hoofdstedelijk Gewest
8339.0,,Rue de maestricht,65.0,4600,Visé,Liège,,,,,"Rue de maestricht, 4600 Visé, Liège",50.7452807,5.702314,50.82799462025,4.39135218965,Brussels Hoofdstedelijk Gewest
8342.0,,Rue de bastogne,394.0,6700,Arlon,Luxembourg,,,,,"Rue de bastogne, 6700 Arlon, Luxembourg",49.6904177,5.8110141,50.83857,4.32138,Brussels Hoofdstedelijk Gewest
8370.0,,Hillstrasse ,7.0,4700,Eupen,Liège,,,,,"Hillstrasse , 4700 Eupen, Liège",50.6213286,6.0407289,50.830265,4.459735,Brussels Hoofdstedelijk Gewest
8377.0,,Clos de l harmonie,7.0,6530,Thuin,Hainaut,,,,,"Clos de l harmonie, 6530 Thuin, Hainaut",50.33603799999999,4.2957697,50.83157079266667,4.2927003858,Brussels Hoofdstedelijk Gewest
8409.0,,Vergunningenstraat,6.0,8400,Oostende,West-vlaanderen,,,,,"Vergunningenstraat, 8400 Oostende, West-vlaanderen",51.221207,2.9442644,50.861511888,4.3037369963800005,Brussels Hoofdstedelijk Gewest
8415.0,,Rue d arlon ,80.0,1040,Bruxelles,Bruxelles-brussel,,,,,"Rue d arlon , 1040 Bruxelles, Bruxelles-brussel",50.8414337,4.3732362,50.81549333333333,4.38945,Brussels Hoofdstedelijk Gewest
8422.0,,Lindebosstraat,2.0,3990,Peer,Limburg,,Y,,,"Lindebosstraat, 3990 Peer, Limburg",51.0849664,5.4341773,50.845650000000006,4.33066,Brussels Hoofdstedelijk Gewest
8439.0,,"Domaine de banalbois, bras ",270.0,6870,Saint-hubert,Luxembourg,,Y,,,"Domaine de banalbois, bras , 6870 Saint-hubert, Luxembourg",49.9800511,5.3274143,50.79789107366667,4.417742010433333,Brussels Hoofdstedelijk Gewest
8455.0,,Rue marie-christine ,83.0,1020,Bruxelles,Bruxelles-brussel,,Y,,,"Rue marie-christine , 1020 Bruxelles, Bruxelles-brussel",50.8754797,4.3538613,50.83953281525,4.369208645675,Brussels Hoofdstedelijk Gewest
8506.0,,Kiezelweg ,181.0,2400,Mol,Antwerpen,,Y,,,"Kiezelweg , 2400 Mol, Antwerpen",51.2151536,5.1906737,50.842659006999995,4.3164013069,Brussels Hoofdstedelijk Gewest
8534.0,,Jennerstraat,13.0,1000,Brussel,Bruxelles-brussel,,Y,,,"Jennerstraat, 1000 Brussel, Bruxelles-brussel",50.8360622,4.3786939,50.838420181500005,4.3024546626,Brussels Hoofdstedelijk Gewest
8570.0,,Place de brouckère,38.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Place de brouckère, 1000 Bruxelles, Bruxelles-brussel",50.8512113,4.3528872,50.859205725399995,4.353498033419999,Brussels Hoofdstedelijk Gewest
8573.0,,Abelbergpark,2.0,3920,Lommel,Limburg,,Y,,,"Abelbergpark, 3920 Lommel, Limburg",51.2167985,5.298356699999999,50.80611934766667,4.433839084666666,Brussels Hoofdstedelijk Gewest
8584.0,,Rue daxhelet ,17.0,6180,Souvret,Hainaut,,Y,,,"Rue daxhelet , 6180 Souvret, Hainaut",50.441574,4.3453243,50.84862999999999,4.44961,Brussels Hoofdstedelijk Gewest
8590.0,,Rue belliard,40.0,1040,Bruxelles,Bruxelles-brussel,,Y,,,"Rue belliard, 1040 Bruxelles, Bruxelles-brussel",50.8409653,4.3758252,50.87400978266667,4.311093064033334,Brussels Hoofdstedelijk Gewest
8624.0,,Willemdok ,4.0,2000,Antwerpen,Antwerpen,,Y,,,"Willemdok , 2000 Antwerpen, Antwerpen",51.2284736,4.4057268,50.82098333333334,4.296383333333333,Brussels Hoofdstedelijk Gewest
8640.0,,Plateau d hastedon ,,5002,Saint-servais,Namur,,Y,,,"Plateau d hastedon , 5002 Saint-servais, Namur",50.4805334,4.8416154,50.825807826,4.351538594100001,Brussels Hoofdstedelijk Gewest
8650.0,,Rue de molenbeek ,72.0,1020,Bruxelles,Bruxelles-brussel,,Y,,,"Rue de molenbeek , 1020 Bruxelles, Bruxelles-brussel",50.8735928,4.3532047,50.88791273700001,4.423983550199999,Brussels Hoofdstedelijk Gewest
8656.0,,Vliegtuiglaan,8.0,9000,Gent,Oost-vlaanderen,,Y,,,"Vliegtuiglaan, 9000 Gent, Oost-vlaanderen",51.0747995,3.7429262,50.86427028366666,4.310842685333333,Brussels Hoofdstedelijk Gewest
8680.0,,Rue grande ,100.0,6780,Messancy,Luxembourg,,Y,,,"Rue grande , 6780 Messancy, Luxembourg",49.6216258,5.8214036,50.8460932445,4.428576356225,Brussels Hoofdstedelijk Gewest
8681.0,,Route de liers,121.0,4041,Milmort,Liège,,Y,,,"Route de liers, 4041 Milmort, Liège",50.6890552,5.5824808,50.8117167915,4.393022804575001,Brussels Hoofdstedelijk Gewest
8700.0,,Venecoweg ,20.0,8560,Moorsele,West-vlaanderen,,Y,,,"Venecoweg , 8560 Moorsele, West-vlaanderen",50.8405959,3.1646335,50.7895425,4.421375,Brussels Hoofdstedelijk Gewest
8701.0,,Woestijnstraat ,53.0,9140,Temse,Oost-vlaanderen,,Y,,,"Woestijnstraat , 9140 Temse, Oost-vlaanderen",51.09237,4.2720083,50.825516830249995,4.3297487297499995,Brussels Hoofdstedelijk Gewest
8704.0,,Daalbroekstraat ,106.0,3620,Lanaken,Limburg,,Y,,,"Daalbroekstraat , 3620 Lanaken, Limburg",50.9241621,5.6521478,50.845335,4.348485,Brussels Hoofdstedelijk Gewest
8711.0,,Keizersplein ,21.0,9300,Aalst,Oost-vlaanderen,,Y,,,"Keizersplein , 9300 Aalst, Oost-vlaanderen",50.9367469,4.0361639,50.852774243599995,4.32668028416,Brussels Hoofdstedelijk Gewest
8739.0,,Rue feher ,19.0,6041,Gosselies,Hainaut,,Y,,,"Rue feher , 6041 Gosselies, Hainaut",50.4687201,4.431955900000001,50.807224684,4.3282340089,Brussels Hoofdstedelijk Gewest
8746.0,,Oude markt,28.0,3320,Hoegaarden,Vlaams-brabant,,Y,,,"Oude markt, 3320 Hoegaarden, Vlaams-brabant",50.78064879999999,4.8685676,50.8657916608,4.29771124198,Brussels Hoofdstedelijk Gewest
8749.0,,Rue de fiennes,52.0,1070,Bruxelles,Bruxelles-brussel,,Y,,,"Rue de fiennes, 1070 Bruxelles, Bruxelles-brussel",50.8390624,4.3331803,50.889058995666666,4.338220048,Brussels Hoofdstedelijk Gewest
8766.0,,Industrieweg ,38.0,9255,Buggenhout,Oost-vlaanderen,,Y,,,"Industrieweg , 9255 Buggenhout, Oost-vlaanderen",51.0310272,4.1411878,50.8325866575,4.38263358795,Brussels Hoofdstedelijk Gewest
8792.0,,Rozendreef ,190.0,9300,Aalst,Oost-vlaanderen,,Y,,,"Rozendreef , 9300 Aalst, Oost-vlaanderen",50.9519397,4.0702164,50.848321359500005,4.4128905251,Brussels Hoofdstedelijk Gewest
8796.0,,Lenniksebaan ,1479.0,1602,Vlezenbeek,Vlaams-brabant,,Y,,,"Lenniksebaan , 1602 Vlezenbeek, Vlaams-brabant",50.8176976,4.2451583,50.86900182433334,4.3393581799,Brussels Hoofdstedelijk Gewest
8883.0,,Havenlaan ,88.0,9070,Destelbergen,Oost-vlaanderen,,Y,,,"Havenlaan , 9070 Destelbergen, Oost-vlaanderen",51.2059637,3.8072965,50.89588002,4.3628632955999995,Brussels Hoofdstedelijk Gewest
8894.0,,Bremheidelaan,2.0,2300,Turnhout,Antwerpen,,Y,,,"Bremheidelaan, 2300 Turnhout, Antwerpen",51.292278,4.9194547,50.87822,4.43195,Brussels Hoofdstedelijk Gewest
8952.0,,Rue de visé,81.0,1932,Sint-stevens-woluwe,Vlaams-brabant,,Y,,,"Rue de visé, 1932 Sint-stevens-woluwe, Vlaams-brabant",50.8691316,4.450322799999999,50.827749999999995,4.43192,Brussels Hoofdstedelijk Gewest
8962.0,,Rue du cheslé ,25.0,5620,Florennes,Namur,,Y,,,"Rue du cheslé , 5620 Florennes, Namur",50.2493415,4.5950405,50.851617858800005,4.3847463091800005,Brussels Hoofdstedelijk Gewest
9014.0,,Rue de la gare ,64.0,4610,Beyne-heusay,Liège,,Y,,,"Rue de la gare , 4610 Beyne-heusay, Liège",50.6205298,5.6490019,50.89203,4.37754,Brussels Hoofdstedelijk Gewest
9156.0,,Boomsesteenweg,510.0,2020,Antwerpen,Antwerpen,,Y,,,"Boomsesteenweg, 2020 Antwerpen, Antwerpen",51.18265,4.38973,50.829050256,4.282728085099999,Brussels Hoofdstedelijk Gewest
9158.0,,Rue théophile delbar,8.0,1410,Waterloo,Brabant wallon,,Y,,,"Rue théophile delbar, 1410 Waterloo, Brabant wallon",50.7166378,4.3968189,50.8296667636,4.33970511522,Brussels Hoofdstedelijk Gewest
9166.0,,Werkhovensestraat,2.0,2320,Hoogstraten,Antwerpen,,Y,,,"Werkhovensestraat, 2320 Hoogstraten, Antwerpen",51.450545,4.7298906,50.84317,4.416359999999999,Brussels Hoofdstedelijk Gewest
9174.0,,Rue de verviers,89.0,4700,Eupen,Liège,,Y,,,"Rue de verviers, 4700 Eupen, Liège",50.6319882,6.019218,50.832931796,4.3308271077,Brussels Hoofdstedelijk Gewest
9178.0,,Rue des martyrs,13.0,6700,Arlon,Luxembourg,,Y,,,"Rue des martyrs, 6700 Arlon, Luxembourg",49.6834749,5.8091822,50.847006254,4.338498073525001,Brussels Hoofdstedelijk Gewest
9206.0,,Kampstraat/  binnenweg,,3640,Kinrooi,Limburg,,Y,,,"Kampstraat/  binnenweg, 3640 Kinrooi, Limburg",51.1479588,5.7316405,50.865135483500005,4.389936499725,Brussels Hoofdstedelijk Gewest
9225.0,,Chaussée d enghien,225.0,6220,Fleurus,Hainaut,,Y,,,"Chaussée d enghien, 6220 Fleurus, Hainaut",50.4771076,4.5363885,50.8433255475,4.3900396413000005,Brussels Hoofdstedelijk Gewest
9233.0,,Avenue thomas edison,32.0,1402,Thines,Brabant wallon,,Y,,,"Avenue thomas edison, 1402 Thines, Brabant wallon",50.5789766,4.3595288,50.86418,4.351899999999999,Brussels Hoofdstedelijk Gewest
9287.0,,Rue de nivelles ,,1300,Wavre,Brabant wallon,,Y,,,"Rue de nivelles , 1300 Wavre, Brabant wallon",50.7145279,4.6073918,50.84583333333333,4.373936666666667,Brussels Hoofdstedelijk Gewest
9288.0,,Rue mazy ,173.0,5100,Jambes,Namur,,Y,,,"Rue mazy , 5100 Jambes, Namur",50.4614296,4.8743533,50.849090887,4.4224717902599995,Brussels Hoofdstedelijk Gewest
9310.0,,Koning albertlaan,181.0,1120,Brussel,Bruxelles-brussel,,Y,,,"Koning albertlaan, 1120 Brussel, Bruxelles-brussel",50.8937025,4.3749765,50.802535285999994,4.37179427685,Brussels Hoofdstedelijk Gewest
9354.0,,Luchthaven nationaal,1.0,1930,Zaventem,Vlaams-brabant,,Y,,,"Luchthaven nationaal, 1930 Zaventem, Vlaams-brabant",50.87950240000001,4.4826212,50.7981578425,4.3925083349000005,Brussels Hoofdstedelijk Gewest
9361.0,,Koninginnenlaan ,48.0,3630,Maasmechelen,Limburg,,Y,,,"Koninginnenlaan , 3630 Maasmechelen, Limburg",50.9893593,5.6982069,50.825852408,4.34446880822,Brussels Hoofdstedelijk Gewest
9370.0,,Rue des hottées,6.0,6760,Virton,Luxembourg,,Y,,,"Rue des hottées, 6760 Virton, Luxembourg",49.5657019,5.5325438,50.79346613725,4.330291249225,Brussels Hoofdstedelijk Gewest
9440.0,,Graaf karel de goedelaan,7.0,8500,Kortrijk,West-vlaanderen,,Y,,,"Graaf karel de goedelaan, 8500 Kortrijk, West-vlaanderen",50.8247245,3.2513627,50.80616666666667,4.314086666666666,Brussels Hoofdstedelijk Gewest
9456.0,,Bergensesteenweg,436.0,1500,Halle,Vlaams-brabant,,,,,"Bergensesteenweg, 1500 Halle, Vlaams-brabant",50.7508808,4.2459113,50.85504260166667,4.379098831533334,Brussels Hoofdstedelijk Gewest
9458.0,,Tragel,12.0,9300,Aalst,Oost-vlaanderen,,,,,"Tragel, 9300 Aalst, Oost-vlaanderen",50.950398,4.0366405,50.8610925,4.4014575,Brussels Hoofdstedelijk Gewest
9481.0,,Zilvermeerlaan,9.0,2400,Mol,Antwerpen,,,,,"Zilvermeerlaan, 2400 Mol, Antwerpen",51.226311,5.1708275,50.87883,4.38599,Brussels Hoofdstedelijk Gewest
9499.0,,Gentse steenweg,136.0,9160,Lokeren,Oost-vlaanderen,,,,,"Gentse steenweg, 9160 Lokeren, Oost-vlaanderen",51.1127637,3.9367355,50.796192485000006,4.34497359865,Brussels Hoofdstedelijk Gewest
9523.0,,Bogaardestraat ,228.0,9990,Maldegem,Oost-vlaanderen,,,,,"Bogaardestraat , 9990 Maldegem, Oost-vlaanderen",51.2036049,3.4350488,50.847233593,4.4062278563,Brussels Hoofdstedelijk Gewest
9529.0,,Dorpstraat ,146.0,9420,Erpe,Oost-vlaanderen,,,,,"Dorpstraat , 9420 Erpe, Oost-vlaanderen",50.9364621,3.9818836,50.87679060566666,4.359590949399999,Brussels Hoofdstedelijk Gewest
9571.0,,Place communale,9.0,6800,Libramont-chevigny,Luxembourg,,,,,"Place communale, 6800 Libramont-chevigny, Luxembourg",49.9150063,5.3753421,50.85088759722222,4.350824280277778,Brussels Hoofdstedelijk Gewest
9572.0,,Priemstraat,57.0,1000,Brussel,Bruxelles-brussel,,,,,"Priemstraat, 1000 Brussel, Bruxelles-brussel",50.8426774,4.3485424,50.8617775,4.4158525,Brussels Hoofdstedelijk Gewest
9594.0,,Sint-sebastiaanstraat ,14.0,1630,Linkebeek,Vlaams-brabant,,,,,"Sint-sebastiaanstraat , 1630 Linkebeek, Vlaams-brabant",50.7724846,4.3348589,50.874923503,4.3748063866999995,Brussels Hoofdstedelijk Gewest
9634.0,,Kwekerijstraat,82.0,2140,Borgerhout,Antwerpen,,,,,"Kwekerijstraat, 2140 Borgerhout, Antwerpen",51.2204046,4.441837,50.81278,4.380895000000001,Brussels Hoofdstedelijk Gewest
9646.0,,Vandenpeereboomstraat,1.0,1500,Halle,Vlaams-brabant,,,,,"Vandenpeereboomstraat, 1500 Halle, Vlaams-brabant",50.7359138,4.2440178,50.874679209142855,4.412528893999999,Brussels Hoofdstedelijk Gewest
9712.0,,Polderdijkweg,3.0,2030,Antwerpen,Antwerpen,,,,,"Polderdijkweg, 2030 Antwerpen, Antwerpen",51.2637792,4.3425698,50.833573349333335,4.420418915833333,Brussels Hoofdstedelijk Gewest
9714.0,,Polderdijkweg,3.0,2030,Antwerpen,Antwerpen,,,,,"Polderdijkweg, 2030 Antwerpen, Antwerpen",51.2637792,4.3425698,50.85883754225,4.34442733105,Brussels Hoofdstedelijk Gewest
9763.0,,Avenue de la faculté,2.0,5030,Gembloux,Namur,,Y,,,"Avenue de la faculté, 5030 Gembloux, Namur",50.5651167,4.696261,50.852572,4.331478,Brussels Hoofdstedelijk Gewest
9798.0,,Vlaschaardlaan,89.0,8880,Ledegem,West-vlaanderen,,,,,"Vlaschaardlaan, 8880 Ledegem, West-vlaanderen",50.8714149,3.1785172,50.8778208835,4.34745599505,Brussels Hoofdstedelijk Gewest
9860.0,,Gareelmakersstraat,23.0,2200,Herentals,Antwerpen,,,,,"Gareelmakersstraat, 2200 Herentals, Antwerpen",51.1773604,4.8522037,50.83756,4.36023,Brussels Hoofdstedelijk Gewest
9893.0,,Quai mativa,43.0,4020,Liège,Liège,,,,,"Quai mativa, 4020 Liège, Liège",50.6262422,5.5796175,50.83852052100001,4.41082931922,Brussels Hoofdstedelijk Gewest
9918.0,,Route du lac de warfa,,4845,Jalhay,Liège,,,,,"Route du lac de warfa, 4845 Jalhay, Liège",50.5084345,5.9044784,50.86704,4.287974999999999,Brussels Hoofdstedelijk Gewest
9921.0,,Rue dubois-thon,103.0,1080,Bruxelles,Bruxelles-brussel,,,,,"Rue dubois-thon, 1080 Bruxelles, Bruxelles-brussel",50.8525194,4.3143183,50.8520763802,4.31543527354,Brussels Hoofdstedelijk Gewest
9936.0,,Rue des colonies,1.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Rue des colonies, 1000 Bruxelles, Bruxelles-brussel",50.8468614,4.3602903,50.845823333333335,4.357493333333333,Brussels Hoofdstedelijk Gewest
9965.0,,Bvd du jardin botanique,15.0,1000,Bruxelles,Bruxelles-brussel,,,,,"Bvd du jardin botanique, 1000 Bruxelles, Bruxelles-brussel",50.8546109,4.3606333,50.81436875,4.33846625,Brussels Hoofdstedelijk Gewest
9995.0,,André dumontlaan,129.0,3600,Genk,Limburg,,,,,"André dumontlaan, 3600 Genk, Limburg",50.9920941,5.5351747,50.82579378799999,4.2898221671,Brussels Hoofdstedelijk Gewest
10039.0,,Kerkstraat,23.0,2330,Merksplas,Antwerpen,,,,,"Kerkstraat, 2330 Merksplas, Antwerpen",51.3599001,4.8633434,50.857706666666665,4.324936666666667,Brussels Hoofdstedelijk Gewest
10084.0,,Rue joncquois,116.0,7000,Mons,Hainaut,,,,,"Rue joncquois, 7000 Mons, Hainaut",50.4444161,3.9531139,50.8686938365,4.3101252582,Brussels Hoofdstedelijk Gewest
10092.0,,Jan van hembysebolwerk,6.0,9000,Gent,Oost-vlaanderen,,,,,"Jan van hembysebolwerk, 9000 Gent, Oost-vlaanderen",51.0565667,3.7080566,50.882335596333334,4.3381125702666665,Brussels Hoofdstedelijk Gewest
10107.0,,Rue de clairvaux,40.0,1348,Louvain-la-neuve,Brabant wallon,,,,,"Rue de clairvaux, 1348 Louvain-la-neuve, Brabant wallon",50.6770158,4.6193598,50.834011278599995,4.34021931804,Brussels Hoofdstedelijk Gewest
10124.0,,Ruiterijschool,9.0,2930,Brasschaat,Antwerpen,,Y,,,"Ruiterijschool, 2930 Brasschaat, Antwerpen",51.3280751,4.5307072,50.8402877342,4.3427664973399995,Brussels Hoofdstedelijk Gewest
10125.0,,Maaltemeers,5.0,9052,Zwijnaarde,Oost-vlaanderen,,,,,"Maaltemeers, 9052 Zwijnaarde, Oost-vlaanderen",51.0184778,3.7012354,50.81579889,4.371740505166667,Brussels Hoofdstedelijk Gewest
10143.0,,Chaussée de wavre,45.0,1360,Perwez,Brabant wallon,,,,,"Chaussée de wavre, 1360 Perwez, Brabant wallon",50.6342762,4.7873904,50.825676666666666,4.365566666666667,Brussels Hoofdstedelijk Gewest
10144.0,,Rue pirmez,1.0,6060,Gilly,Hainaut,,,,,"Rue pirmez, 6060 Gilly, Hainaut",50.437684,4.4776188,50.822130056,4.350921713266667,Brussels Hoofdstedelijk Gewest
10149.0,,Kwalestraat ,154.0,9320,Aalst,Oost-vlaanderen,,,,,"Kwalestraat , 9320 Aalst, Oost-vlaanderen",50.928299,4.014838,50.831826666666664,4.415673333333333,Brussels Hoofdstedelijk Gewest
10150.0,,Van de wervestraat,66.0,2060,Antwerpen,Antwerpen,,,,,"Van de wervestraat, 2060 Antwerpen, Antwerpen",51.2278481,4.4159616,50.8513961196,4.375737657899999,Brussels Hoofdstedelijk Gewest
10183.0,,Avenue zénobe gramme,36.0,1300,Wavre,Brabant wallon,,,,,"Avenue zénobe gramme, 1300 Wavre, Brabant wallon",50.7342522,4.5795639,50.8511730782,4.299924889,Brussels Hoofdstedelijk Gewest
10189.0,,Chemin d’oultre-heure,20.0,6120,Ham-sur-heure,Hainaut,,,,,"Chemin d’oultre-heure, 6120 Ham-sur-heure, Hainaut",50.32212029999999,4.3880774,50.887270159,4.31980648086,Brussels Hoofdstedelijk Gewest
10194.0,,Rue d henripont,145.0,7090,Braine-le-comte,Hainaut,HALL ECOLE (près direction),,Oui-Ja,,"Rue d henripont, 7090 Braine-le-comte, Hainaut",50.6029319,4.2029278,50.86556483133333,4.357838723466666,Brussels Hoofdstedelijk Gewest
10205.0,,Rue joseph dupont,73.0,4053,Chaudefontaine,Liège,,,,,"Rue joseph dupont, 4053 Chaudefontaine, Liège",50.6007881,5.6075913,50.857975664,4.305933254566667,Brussels Hoofdstedelijk Gewest
10215.0,,Kardinaal mercierlaan,46.0,3001,Heverlee,Vlaams-brabant,,,,,"Kardinaal mercierlaan, 3001 Heverlee, Vlaams-brabant",50.8662448,4.6943356,50.834678,4.314234,Brussels Hoofdstedelijk Gewest
10222.0,,Vaartstraat,90.0,9270,Kalken,Oost-vlaanderen,,y,,,"Vaartstraat, 9270 Kalken, Oost-vlaanderen",51.0339793,3.9120625,50.852175108666664,4.395372863466666,Brussels Hoofdstedelijk Gewest
10236.0,,Boulevard baudoin 1er,25.0,1348,Louvain-la-neuve,Brabant wallon,,y,,,"Boulevard baudoin 1er, 1348 Louvain-la-neuve, Brabant wallon",50.6643019,4.6208345,50.809034868666664,4.334077264033334,Brussels Hoofdstedelijk Gewest
10325.0,,Poortakkerstraat,7.0,9051,Gent,Oost-vlaanderen,,Y,,,"Poortakkerstraat, 9051 Gent, Oost-vlaanderen",51.0272083,3.6851527,50.8412480354,4.33372222556,Brussels Hoofdstedelijk Gewest
10339.0,,Rue des sources,11.0,6220,Fleurus,Hainaut,,Y,,,"Rue des sources, 6220 Fleurus, Hainaut",50.4620963,4.5294261,50.83460544,4.3990628164,Brussels Hoofdstedelijk Gewest
10377.0,,Rue de brigniot,205.0,5002,Saint-servais,Namur,,Y,,,"Rue de brigniot, 5002 Saint-servais, Namur",50.4818182,4.8266295,50.880195,4.318585000000001,Brussels Hoofdstedelijk Gewest
10388.0,,Rue de brigniot,205.0,5002,Saint-servais,Namur,,Y,,,"Rue de brigniot, 5002 Saint-servais, Namur",50.4818182,4.8266295,50.82378,4.401770000000001,Brussels Hoofdstedelijk Gewest
10397.0,,Avenue de l astronomie,30.0,1210,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue de l astronomie, 1210 Bruxelles, Bruxelles-brussel",50.8509179,4.3689028,50.85522758075,4.41582853395,Brussels Hoofdstedelijk Gewest
10416.0,,Scheldelaan,460.0,2040,Antwerpen,Antwerpen,,Y,,,"Scheldelaan, 2040 Antwerpen, Antwerpen",51.3346728,4.2832375,50.83154494957142,4.349312621614286,Brussels Hoofdstedelijk Gewest
10436.0,,Rue de la fabrique,,5190,Jemeppe-sur-sambre,Namur,,Y,,,"Rue de la fabrique, 5190 Jemeppe-sur-sambre, Namur",50.4552037,4.6910957,50.833952171625,4.3787579799375,Brussels Hoofdstedelijk Gewest
10463.0,,Rue de l avenir,10.0,4530,Vilers-le-bouillet,Liège,,Y,,,"Rue de l avenir, 4530 Vilers-le-bouillet, Liège",50.5829908,5.2664934,50.84014760125,4.46389472,Brussels Hoofdstedelijk Gewest
10473.0,,Souwveld,4.0,3740,Rijkhoven,Limburg,,Y,,,"Souwveld, 3740 Rijkhoven, Limburg",50.8369098,5.5149899,50.805955,4.386925,Brussels Hoofdstedelijk Gewest
10500.0,,Place de la monnaie,5.0,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Place de la monnaie, 1000 Bruxelles, Bruxelles-brussel",50.8499843,4.353272,50.866996666666665,4.404013333333333,Brussels Hoofdstedelijk Gewest
10523.0,,Grand rue,64.0,6791,Athus,Luxembourg,,Y,,,"Grand rue, 6791 Athus, Luxembourg",49.5629091,5.8339237,50.897,4.344399999999999,Brussels Hoofdstedelijk Gewest
10561.0,,Meersbloem-melden ,42.0,9700,Bevere,Oost-vlaanderen,,Y,,,"Meersbloem-melden , 9700 Bevere, Oost-vlaanderen",50.83053,3.5912,50.89689903525,4.3727504164,Brussels Hoofdstedelijk Gewest
10588.0,,Kartuizersweg,1.0,2550,Kontich,Antwerpen,,y,,,"Kartuizersweg, 2550 Kontich, Antwerpen",51.1245835,4.4214531,50.871276097,4.420513388549999,Brussels Hoofdstedelijk Gewest
10590.0,,Bijkhoevelaan,6.0,2110,Wijnegem,Antwerpen,,y,,,"Bijkhoevelaan, 2110 Wijnegem, Antwerpen",51.2315849,4.4947108,50.862245,4.3281475,Brussels Hoofdstedelijk Gewest
10613.0,,Keer der vlamingenstraat,6.0,8500,Kortrijk,West-vlaanderen,,y,,,"Keer der vlamingenstraat, 8500 Kortrijk, West-vlaanderen",50.824946,3.2698,50.821304999999995,4.410415,Brussels Hoofdstedelijk Gewest
10631.0,,Telecomlaan,,1831,Diegem,Vlaams-brabant,,y,,,"Telecomlaan, 1831 Diegem, Vlaams-brabant",50.8832878,4.4404832,50.895715739,4.3996724837,Brussels Hoofdstedelijk Gewest
10644.0,,Neervelpsestraat,15.0,3870,Boutersem,Limburg,,y,,,"Neervelpsestraat, 3870 Boutersem, Limburg",50.7560332,5.3132164,50.82471,4.38173,Brussels Hoofdstedelijk Gewest
10647.0,,Avenue sergent vrithoff,2.0,5000,Namur,Namur,,y,,,"Avenue sergent vrithoff, 5000 Namur, Namur",50.4664425,4.8450569,50.834489999999995,4.323876666666667,Brussels Hoofdstedelijk Gewest
10648.0,,Nekkerspoel-borght,9999.0,2800,Mechelen,Antwerpen,,y,,,"Nekkerspoel-borght, 2800 Mechelen, Antwerpen",51.0308711,4.4797091,50.82642769600001,4.4491736408000016,Brussels Hoofdstedelijk Gewest
10650.0,,Rue de la  chaudronnerie,6.0,4340,Awans,Liège,,y,,,"Rue de la  chaudronnerie, 4340 Awans, Liège",50.6762414,5.4755883,50.8663,4.3719866666666665,Brussels Hoofdstedelijk Gewest
10658.0,,Rue du brief,67.0,4652,Herve,Liège,,y,,,"Rue du brief, 4652 Herve, Liège",50.60309280000001,5.771910999999999,50.800555,4.328725,Brussels Hoofdstedelijk Gewest
10701.0,,Leuvensesteenweg,510.0,1930,Zaventem,Vlaams-brabant,,Y,,,"Leuvensesteenweg, 1930 Zaventem, Vlaams-brabant",50.8740713,4.4881282,50.83703059642857,4.348848393542857,Brussels Hoofdstedelijk Gewest
10731.0,,Square du sacré-cœur,2.0,1160,Bruxelles,Bruxelles-brussel,,Y,,,"Square du sacré-cœur, 1160 Bruxelles, Bruxelles-brussel",50.8100037,4.4360523,50.88099,4.40668,Brussels Hoofdstedelijk Gewest
10748.0,,Rue des frères wright ,8.0,6041,Gosselies,Hainaut,,Y,,,"Rue des frères wright , 6041 Gosselies, Hainaut",50.4697049,4.4689505,50.85903,4.316115,Brussels Hoofdstedelijk Gewest
10771.0,,Chaussée de wavre ,1179.0,1160,Bruxelles,Bruxelles-brussel,,Y,,,"Chaussée de wavre , 1160 Bruxelles, Bruxelles-brussel",50.821486,4.4066304,50.813135,4.40174,Brussels Hoofdstedelijk Gewest
10790.0,,Industriepark ,1.0,2220,Heist-op-den-berg,Antwerpen,,Y,,,"Industriepark , 2220 Heist-op-den-berg, Antwerpen",51.082575,4.8036743,50.8841025765,4.3336800271,Brussels Hoofdstedelijk Gewest
10791.0,,Industriepark ,1.0,2220,Heist-op-den-berg,Antwerpen,,Y,,,"Industriepark , 2220 Heist-op-den-berg, Antwerpen",51.082575,4.8036743,50.84046090383333,4.41532771335,Brussels Hoofdstedelijk Gewest
10793.0,,Maantjessteenweg,143.0,2170,Antwerpen,Antwerpen,,Y,,,"Maantjessteenweg, 2170 Antwerpen, Antwerpen",51.2550413,4.4414298,50.79451343366667,4.321203729133333,Brussels Hoofdstedelijk Gewest
