lon,lat
4.336417835124426,50.86178502097941
4.316916667807173,50.88094913493237
4.321665261298834,50.78860792223057
4.322520492139187,50.79309749223286
4.45382112588235,50.82989430223746
4.374668521689751,50.789325380243874
4.406303317159428,50.86185071858116
4.4274397824931295,50.8151199766487
4.405234059776382,50.8079178280332
4.31509006457937,50.80532715622677
4.297281733271527,50.865275057253974
4.292333201091205,50.83666334191975
4.34857635299318,50.8158509352851
4.365645657986891,50.82417177434354
4.337844699770085,50.875441397041676
4.371694014442098,50.85974045964472
4.360163801605067,50.84355998275301
4.362073928864819,50.81914807767396
4.3711640251053225,50.85430308600037
4.356049716618468,50.807527814797695
4.409512275762612,50.81191455191408
4.404384208331878,50.85562083340796
4.3032168684312255,50.83611478298571
4.458642544903532,50.82868160697597
4.344333818043332,50.79162381066871
4.363173017036819,50.85874939803688
4.353828804584877,50.83785585334548
4.391058358143236,50.87353739669164
4.277119365687444,50.836239132517974
4.340568751162965,50.82145496614163
4.391833833223773,50.82831458017877
4.399517061848248,50.79664391955141
4.327584405846793,50.78451274152855
4.413239524700619,50.847413916721216
4.298348280901078,50.85798864848231
4.330595031105026,50.78695020747295
4.3737401425992095,50.89633636552387
4.327608217970916,50.868300443148065
4.346483594918979,50.806355897470866
4.397159216656551,50.80377514136427
4.372546863929005,50.867651205810844
4.334709366824874,50.8101733420632
4.356506810691669,50.83480045660223
4.350675995842296,50.82255267747587
4.3952091901115,50.8593771772335
4.4220550434420085,50.790572073627786
4.391726445852154,50.86924904592644
4.424397306077552,50.86643489434456
4.443906571286631,50.83312181031302
4.329902224240206,50.88210814110277
4.431934793014255,50.8269426070058
4.39922818208591,50.857034800722495
4.382508255265854,50.85866687524689
4.415451996742147,50.85960038405467
4.358158820395822,50.80513783776214
4.349976106258738,50.79366155917895
4.319759118323467,50.856362758289954
4.41852753341715,50.7934094109985
4.389647425014239,50.90506633841943
4.415939862194297,50.89214439652382
4.302314296933739,50.826726548252175
4.382841272773622,50.8009347222456
4.3201503026337384,50.804794264274015
4.4335967743920826,50.81169330235386
4.368300660595082,50.83198631317634
4.337777665907114,50.81552059981325
4.33232277776908,50.78988145967548
4.4022638013883935,50.8644408058892
4.293250078126647,50.827585111641696
4.377538830661086,50.862006126091366
4.398633733577867,50.867115166114274
4.385563267643695,50.828468154152496
4.359194087017052,50.86623806873406
4.332245365656266,50.83984429601909
4.321372511154064,50.896020732566875
4.3106171509152915,50.8686003562964
4.417768390653744,50.85507919548506
4.299740519301232,50.84926776369964
4.337861763024782,50.834365283086456
4.3847901345119675,50.85560532683423
4.347848820446424,50.83665556021874
4.366469042268899,50.86411082922292
4.2667840746168935,50.81416602777748
4.389282126543835,50.85681216125187
4.355212864606209,50.89651121014324
4.332805873015375,50.7931101832945
4.419620393076119,50.853512712792394
4.443256422551555,50.82075470546043
4.293697509734977,50.85491059738654
4.368294363369077,50.80555326491185
4.420931560388159,50.84983902925933
4.365741823388465,50.86210179341933
4.354345131717515,50.81368260554989
4.404188109881726,50.812669680586346
4.267289581304671,50.82669526312219
4.328691633454846,50.83376786967173
4.438531082732836,50.85259072295006
4.339074897033507,50.85431138583329
4.401597613842088,50.84983685263949
4.325418664619508,50.84523005875335
4.382289507307621,50.84325585479995
4.337903232947749,50.86893349878612
4.336872023616179,50.80327947860678
4.389077150391488,50.816337127743324
4.360655829594921,50.81008564218762
4.432631582158616,50.80646089518872
4.335605753263753,50.83186222180782
4.433252801910142,50.87953644958762
4.330395991890058,50.858477282877445
4.306427514376479,50.85480630207495
4.329455286794273,50.8944527865626
4.344750408238375,50.85502691073845
4.327844123899862,50.801939235877335
4.3579956401264,50.87433337759711
4.323691018611132,50.85445080142626
4.388760845045169,50.85586696610606
4.308470755643819,50.843904324663505
4.361372457041941,50.87628073481241
4.3636708529736215,50.82806510035254
4.449119764532642,50.8396228128929
4.392762049929339,50.844882647411026
4.3900529239932835,50.8619096302773
4.311808081423502,50.866035950183
4.327610320442063,50.866685585995995
4.335792165431794,50.85765898346754
4.425725101362538,50.85384214537723
4.3907402207645685,50.871580611361004
4.359625105470677,50.82407094796248
4.295001160619141,50.83485668540665
4.3314354242540105,50.8611461927126
4.30738344131699,50.83959311827503
4.362215447595161,50.79441020984939
4.281677460323558,50.86434792428488
4.335719796062542,50.85233193187512
4.342511122092664,50.87681614461149
4.364230689524606,50.89609161856706
4.370647842202992,50.80266400300149
4.279588371568715,50.827616839032004
4.435483196384062,50.81130764918667
4.312806761327914,50.87310156158219
4.343788555614758,50.844650627704354
4.389563666853231,50.8185587965538
4.459923315761194,50.84315956776181
4.40815323081598,50.81448907636433
4.348332067393205,50.87545240221201
4.302976543266512,50.86562914522031
4.289430672964064,50.81180405732078
4.457138560006581,50.8257796659463
4.344973808430857,50.89587640846378
4.3540469913670545,50.8465003486993
4.3364429028399885,50.88825667630964
4.317566449758975,50.86246119673219
4.348696271981371,50.88356786560645
4.357016279975667,50.78246112892137
4.304201674497055,50.84307577935365
4.326016681615279,50.80387476920947
4.310241483541807,50.83144698929424
4.3607196161120925,50.869280067920734
4.379152946548225,50.82694108728851
4.351856371812793,50.86742781559549
4.375993050768758,50.859973599487056
4.380695882565403,50.895866082434516
4.293567434597496,50.83871405253188
4.4367528245765815,50.836425504132166
4.308722960710598,50.85245410854927
4.340988744151678,50.84620199829081
4.30910757462147,50.82976784952829
4.342146590270466,50.82771461665388
4.4152442838761,50.84455920699586
4.420505381851354,50.8048089049335
4.405945450233328,50.82022059260178
4.414183427156404,50.83931718167858
4.421988397577902,50.83969751060126
4.394603782211969,50.89976796464795
4.319134699658718,50.85880750650932
4.321406726346241,50.82080191871382
4.321262535025301,50.83476003968144
4.308681105217861,50.87415504711817
4.38343299358416,50.817224463026136
4.370192840716345,50.815942179397176
4.396302284218264,50.826939501023524
4.3265047254737485,50.85716560264941
4.348443819942088,50.83993065398386
4.337570099305563,50.87203838155545
4.4097121451683385,50.87193298400407
4.341933336150273,50.839535801444754
4.36678246185105,50.894706698447656
4.344429337075501,50.77737620672998
4.341903610789986,50.8363498531875
4.383491065962981,50.892244261777506
4.313777759766905,50.85437400305658
4.341529537334733,50.84887681295547
4.397307202578225,50.83746291230003
4.306443210956979,50.87076064300822
4.322425447021076,50.894309565080974
4.318611945026776,50.80039418608535
4.2967936907955515,50.854237799391704
4.297711205077398,50.86309619821064
4.33308785952486,50.81329893521024
4.432132337504837,50.810426450741375
4.373120581615388,50.838230182549715
4.408718122912446,50.865092088366666
4.287512279032916,50.84014753873062
4.373054098987557,50.80997211326305
4.308820100654187,50.83670455309004
4.353040019674968,50.82090972691191
4.321200692477771,50.7915156098557
4.40999904930362,50.86195915848556
4.293348607181437,50.81596717918124
4.307564954614743,50.87889751521146
4.398055972010159,50.82836009451717
4.408166040449162,50.84640797462165
4.3177822201004155,50.89178864702699
4.349322401449071,50.81183528838942
4.369064916072369,50.82129722513999
4.416436921516339,50.80896135353503
4.325791689460372,50.82354668899625
4.3733908282234335,50.89748783461251
4.428480164429624,50.842366595991635
4.3472465580917365,50.857371391681504
4.308095559049551,50.857676689044965
4.356931476436601,50.82068389158843
4.271315440713605,50.815773400182515
4.428953467760324,50.85454583316659
4.3063073001835095,50.83346494274395
4.4475819638578065,50.83062761933449
4.403860434670549,50.87834561697804
4.3292255919241285,50.853062960118145
4.366851778276155,50.810387509130734
4.355249562015763,50.79591348172721
4.3303842918765,50.872913179143325
4.31351176304828,50.85157219906995
4.373368818920956,50.83346160986068
4.333630411796415,50.85354210811486
4.291205236231529,50.81938177953044
4.391333582101101,50.808963770441764
4.287624960005844,50.86564924314752
4.409659640643624,50.838677270521615
4.376052486016592,50.86625556827009
4.394622604274501,50.83440913605161
4.3757302328248056,50.8924985631402
4.45551616897141,50.84111323614651
4.293746145274522,50.86077279916089
4.342349885792631,50.79630450776686
4.422233213630626,50.8429160638775
4.341950582855817,50.80340054340155
4.33696309241203,50.83803368511687
4.420431607777777,50.81977474724166
4.370791445380984,50.86302400496262
4.36363743241095,50.833984349724766
4.315622561664848,50.842054057486806
4.291328309043965,50.84744857669318
4.388515553362648,50.84225515108518
4.365745341847823,50.83679315611443
4.418250025743241,50.82369899826423
4.421532009443483,50.88838173425916
4.301117906179457,50.82133814006665
4.378268949569456,50.84004018444399
4.360949915385164,50.85378554193808
4.414686372858931,50.82771229093757
4.298728354331974,50.845776253018265
4.346242405122633,50.85995687127513
4.326927640731733,50.8979423184761
4.345353100062811,50.82252855308686
4.322457676918796,50.81827321119164
